[DEBUG] IP deste peer: 127.0.0.1, porta: 5001
[DEBUG] Lista bruta de vizinhos: 127.0.0.1:5000
[DEBUG] Lista final de vizinhos: [('127.0.0.1', 5000)]
[DEBUG] Modo seed: False
[Servidor] Ouvindo em 127.0.0.1:5001
[Cliente] Conectado a 127.0.0.1:5000
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
[Cliente] Falha na conexão com 127.0.0.1:5000: [Errno 111] Connection refused. Retentando em 2s...
[Cliente] Conectado a 127.0.0.1:5001
[Cliente] Vizinho 127.0.0.1:5001 respondeu erro: No metadata yet
